timestamp,player,prop_type,line_value,book,over_odds,under_odds
2026-04-01T06:20:40Z,Jaime Jaquez Jr,Points Assists,18.5,fanduel,-108,-122
2026-04-01T06:20:40Z,Tyler Herro,Points Assists,27.5,fanduel,-106,-125
2026-04-01T06:20:40Z,Jaylen Brown,Points Assists,32.5,fanduel,-118,-112
2026-04-01T06:20:40Z,Andrew Wiggins,Points Assists,16.5,fanduel,-114,-114
2026-04-01T06:20:40Z,Derrick White,Points Assists,21.5,fanduel,-112,-118
2026-04-01T06:20:40Z,Pelle Larsson,Points Assists,16.5,fanduel,100,-132
2026-04-01T06:20:40Z,Davion Mitchell,Points Assists,15.5,fanduel,-122,-108
2026-04-01T06:20:40Z,Payton Pritchard,Points Rebounds,19.5,fanduel,-128,-104
2026-04-01T06:20:40Z,Jaylen Brown,Points Rebounds,34.5,fanduel,-128,-104
2026-04-01T06:20:40Z,Jaime Jaquez Jr,Points Rebounds,18.5,fanduel,-122,-108
2026-04-01T06:20:40Z,Sam Hauser,Points Rebounds,11.5,fanduel,-128,-104
2026-04-01T06:20:40Z,Andrew Wiggins,Points Rebounds,19.5,fanduel,-102,-130
2026-04-01T06:20:40Z,Baylor Scheierman,Points Rebounds,9.5,fanduel,-136,102
2026-04-01T06:20:40Z,Pelle Larsson,Points Rebounds,16.5,fanduel,-122,-108
2026-04-01T06:20:40Z,Derrick White,Points Rebounds,20.5,fanduel,-122,-106
2026-04-01T06:20:40Z,Bam Adebayo,Points Rebounds,30.5,fanduel,-114,-114
2026-04-01T06:20:40Z,Jayson Tatum,Points Rebounds,31.5,fanduel,-108,-122
2026-04-01T06:20:40Z,Neemias Queta,Points Rebounds,19.5,fanduel,100,-132
2026-04-01T06:20:40Z,Davion Mitchell,Points Rebounds,12.5,fanduel,-118,-112
2026-04-01T06:20:40Z,Tyler Herro,Points Rebounds,27.5,fanduel,-114,-114
2026-04-01T06:20:40Z,Derrick White,Points Rebounds Assists,25.5,fanduel,-128,-104
2026-04-01T06:20:40Z,Bam Adebayo,Points Rebounds Assists,33.5,fanduel,-122,-108
2026-04-01T06:20:40Z,Jaylen Brown,Points Rebounds Assists,40.5,fanduel,-114,-114
2026-04-01T06:20:40Z,Neemias Queta,Points Rebounds Assists,20.5,fanduel,-130,-102
2026-04-01T06:20:40Z,Jayson Tatum,Points Rebounds Assists,36.5,fanduel,-114,-114
2026-04-01T06:20:40Z,Tyler Herro,Points Rebounds Assists,31.5,fanduel,-118,-112
2026-04-01T06:20:40Z,Andrew Wiggins,Points Rebounds Assists,21.5,fanduel,-110,-120
2026-04-01T06:20:40Z,Jaime Jaquez Jr,Points Rebounds Assists,23.5,fanduel,-108,-122
2026-04-01T06:20:40Z,Pelle Larsson,Points Rebounds Assists,20.5,fanduel,-114,-114
2026-04-01T06:20:40Z,Payton Pritchard,Points Rebounds Assists,25.5,fanduel,-110,-120
2026-04-01T06:20:40Z,Davion Mitchell,Points Rebounds Assists,18.5,fanduel,-125,-106
2026-04-01T06:20:40Z,Andrew Wiggins,Rebounds,4.5,fanduel,-130,-102
2026-04-01T06:20:40Z,Bam Adebayo,Rebounds,10.5,fanduel,-106,-125
2026-04-01T06:20:40Z,Sam Hauser,Rebounds,3.5,fanduel,-102,-130
2026-04-01T06:20:40Z,Jaylen Brown,Rebounds,7.5,fanduel,100,-132
2026-04-01T06:20:40Z,Jayson Tatum,Rebounds,8.5,fanduel,-102,-130
2026-04-01T06:20:40Z,Tyler Herro,Rebounds,4.5,fanduel,102,-136
2026-04-01T06:20:40Z,Jaime Jaquez Jr,Rebounds,4.5,fanduel,-125,-106
2026-04-01T06:20:40Z,Derrick White,Rebounds,4.5,fanduel,-106,-125
2026-04-01T06:20:40Z,Davion Mitchell,Rebounds,2.5,fanduel,-146,110
2026-04-01T06:20:40Z,Pelle Larsson,Rebounds,4.5,fanduel,108,-144
2026-04-01T06:20:40Z,Payton Pritchard,Rebounds,3.5,fanduel,-144,108
2026-04-01T06:20:40Z,Neemias Queta,Rebounds,9.5,fanduel,110,-146
2026-04-01T06:20:40Z,Baylor Scheierman,Rebounds,4.5,fanduel,130,-174
2026-04-01T06:20:40Z,Derrick White,Steals,1.5,fanduel,188,-260
2026-04-01T06:20:40Z,Bam Adebayo,Steals,1.5,fanduel,152,-205
2026-04-01T06:20:40Z,Tyler Herro,Threes,2.5,fanduel,-158,118
2026-04-01T06:20:40Z,Derrick White,Threes,2.5,fanduel,-152,114
2026-04-01T06:20:40Z,Bam Adebayo,Threes,1.5,fanduel,-154,116
2026-04-01T06:20:40Z,Davion Mitchell,Threes,1.5,fanduel,118,-158
2026-04-01T06:20:40Z,Jayson Tatum,Threes,2.5,fanduel,-154,116
2026-04-01T06:20:40Z,Sam Hauser,Threes,2.5,fanduel,112,-148
2026-04-01T06:20:40Z,Baylor Scheierman,Threes,1.5,fanduel,152,-205
2026-04-01T06:20:40Z,Payton Pritchard,Threes,2.5,fanduel,-125,-106
2026-04-01T06:20:40Z,Jaylen Brown,Threes,1.5,fanduel,-160,120
2026-04-01T06:20:40Z,Andrew Wiggins,Threes,2.5,fanduel,162,-220
2026-04-01T06:20:40Z,Pelle Larsson,Threes,0.5,fanduel,-245,178
2026-04-01T06:20:40Z,Davion Mitchell,Assists,5.5,draftkings,-128,-103
2026-04-01T06:20:40Z,Jaylen Brown,Assists,5.5,draftkings,119,-157
2026-04-01T06:20:40Z,Derrick White,Assists,4.5,draftkings,-157,119
2026-04-01T06:20:40Z,Payton Pritchard,Assists,4.5,draftkings,-153,116
2026-04-01T06:20:40Z,Jayson Tatum,Assists,4.5,draftkings,-142,108
2026-04-01T06:20:40Z,Jaime Jaquez Jr,Assists,4.5,draftkings,119,-157
2026-04-01T06:20:40Z,Tyler Herro,Assists,3.5,draftkings,-141,107
2026-04-01T06:20:40Z,Pelle Larsson,Assists,3.5,draftkings,-107,-123
2026-04-01T06:20:40Z,Bam Adebayo,Assists,3.5,draftkings,127,-168
2026-04-01T06:20:40Z,Andrew Wiggins,Assists,2.5,draftkings,131,-173
2026-04-01T06:20:40Z,Neemias Queta,Assists,1.5,draftkings,-164,124
2026-04-01T06:20:40Z,Jaylen Brown,Points,26.5,draftkings,-123,-104
2026-04-01T06:20:40Z,Tyler Herro,Points,22.5,draftkings,-116,-110
2026-04-01T06:20:40Z,Jayson Tatum,Points,22.5,draftkings,-110,-116
2026-04-01T06:20:40Z,Bam Adebayo,Points,19.5,draftkings,-122,-104
2026-04-01T06:20:40Z,Derrick White,Points,16.5,draftkings,-108,-118
2026-04-01T06:20:40Z,Payton Pritchard,Points,15.5,draftkings,-126,-101
2026-04-01T06:20:40Z,Andrew Wiggins,Points,14.5,draftkings,-102,-125
2026-04-01T06:20:40Z,Jaime Jaquez Jr,Points,13.5,draftkings,-102,-125
2026-04-01T06:20:40Z,Pelle Larsson,Points,11.5,draftkings,-124,-103
2026-04-01T06:20:40Z,Neemias Queta,Points,9.5,draftkings,-117,-109
2026-04-01T06:20:40Z,Davion Mitchell,Points,9.5,draftkings,103,-131
2026-04-01T06:20:40Z,Sam Hauser,Points,8.5,draftkings,-118,-108
2026-04-01T06:20:40Z,Baylor Scheierman,Points,5.5,draftkings,-130,102
2026-04-01T06:20:40Z,Jaylen Brown,Points Assists,32.5,draftkings,-109,-120
2026-04-01T06:20:40Z,Jayson Tatum,Points Assists,27.5,draftkings,-110,-120
2026-04-01T06:20:40Z,Tyler Herro,Points Assists,26.5,draftkings,-119,-110
2026-04-01T06:20:40Z,Bam Adebayo,Points Assists,23.5,draftkings,-107,-123
2026-04-01T06:20:40Z,Derrick White,Points Assists,21.5,draftkings,-114,-116
2026-04-01T06:20:40Z,Payton Pritchard,Points Assists,21.5,draftkings,-109,-120
2026-04-01T06:20:40Z,Jaime Jaquez Jr,Points Assists,17.5,draftkings,-114,-115
2026-04-01T06:20:40Z,Andrew Wiggins,Points Assists,16.5,draftkings,-113,-116
2026-04-01T06:20:40Z,Pelle Larsson,Points Assists,15.5,draftkings,-115,-115
2026-04-01T06:20:40Z,Davion Mitchell,Points Assists,14.5,draftkings,-129,-102
2026-04-01T06:20:40Z,Neemias Queta,Points Assists,11.5,draftkings,-116,-113
2026-04-01T06:20:40Z,Jaylen Brown,Points Rebounds,34.5,draftkings,-108,-121
2026-04-01T06:20:40Z,Jayson Tatum,Points Rebounds,30.5,draftkings,-124,-106
2026-04-01T06:20:40Z,Bam Adebayo,Points Rebounds,30.5,draftkings,-118,-111
2026-04-01T06:20:40Z,Tyler Herro,Points Rebounds,27.5,draftkings,-111,-119
2026-04-01T06:20:40Z,Derrick White,Points Rebounds,20.5,draftkings,-127,-104
2026-04-01T06:20:40Z,Payton Pritchard,Points Rebounds,19.5,draftkings,-122,-107
2026-04-01T06:20:40Z,Andrew Wiggins,Points Rebounds,19.5,draftkings,-112,-117
2026-04-01T06:20:40Z,Neemias Queta,Points Rebounds,18.5,draftkings,-129,-102
2026-04-01T06:20:40Z,Jaime Jaquez Jr,Points Rebounds,18.5,draftkings,-110,-119
2026-04-01T06:20:40Z,Pelle Larsson,Points Rebounds,16.5,draftkings,-113,-117
2026-04-01T06:20:40Z,Sam Hauser,Points Rebounds,12.5,draftkings,-104,-127
2026-04-01T06:20:40Z,Davion Mitchell,Points Rebounds,12.5,draftkings,-102,-129
2026-04-01T06:20:40Z,Baylor Scheierman,Points Rebounds,10.5,draftkings,-109,-121
2026-04-01T06:20:40Z,Jaylen Brown,Points Rebounds Assists,39.5,draftkings,-113,-116
2026-04-01T06:20:40Z,Jayson Tatum,Points Rebounds Assists,36.5,draftkings,-107,-123
2026-04-01T06:20:40Z,Bam Adebayo,Points Rebounds Assists,33.5,draftkings,-124,-107
2026-04-01T06:20:40Z,Tyler Herro,Points Rebounds Assists,31.5,draftkings,-112,-118
2026-04-01T06:20:40Z,Derrick White,Points Rebounds Assists,26.5,draftkings,-107,-123
2026-04-01T06:20:40Z,Payton Pritchard,Points Rebounds Assists,24.5,draftkings,-126,-104
2026-04-01T06:20:40Z,Jaime Jaquez Jr,Points Rebounds Assists,22.5,draftkings,-113,-116
2026-04-01T06:20:40Z,Andrew Wiggins,Points Rebounds Assists,21.5,draftkings,-115,-114
2026-04-01T06:20:40Z,Neemias Queta,Points Rebounds Assists,20.5,draftkings,-128,-103
2026-04-01T06:20:40Z,Pelle Larsson,Points Rebounds Assists,19.5,draftkings,-129,-102
2026-04-01T06:20:40Z,Davion Mitchell,Points Rebounds Assists,17.5,draftkings,-130,-101
2026-04-01T06:20:40Z,Bam Adebayo,Rebounds,10.5,draftkings,-119,-111
2026-04-01T06:20:40Z,Neemias Queta,Rebounds,9.5,draftkings,-101,-131
2026-04-01T06:20:40Z,Jayson Tatum,Rebounds,8.5,draftkings,-106,-124
2026-04-01T06:20:40Z,Jaylen Brown,Rebounds,6.5,draftkings,-142,108
2026-04-01T06:20:40Z,Andrew Wiggins,Rebounds,4.5,draftkings,-149,113
2026-04-01T06:20:40Z,Jaime Jaquez Jr,Rebounds,4.5,draftkings,-142,108
2026-04-01T06:20:40Z,Derrick White,Rebounds,4.5,draftkings,-113,-117
2026-04-01T06:20:40Z,Pelle Larsson,Rebounds,4.5,draftkings,-102,-128
2026-04-01T06:20:40Z,Tyler Herro,Rebounds,4.5,draftkings,-102,-129
2026-04-01T06:20:40Z,Baylor Scheierman,Rebounds,4.5,draftkings,112,-147
2026-04-01T06:20:40Z,Payton Pritchard,Rebounds,3.5,draftkings,-125,-106
2026-04-01T06:20:40Z,Sam Hauser,Rebounds,3.5,draftkings,-111,-119
2026-04-01T06:20:40Z,Davion Mitchell,Rebounds,2.5,draftkings,-158,120
2026-04-01T06:20:40Z,Jayson Tatum,Threes,3.5,draftkings,133,-176
2026-04-01T06:20:40Z,Derrick White,Threes,2.5,draftkings,-161,122
2026-04-01T06:20:40Z,Tyler Herro,Threes,2.5,draftkings,-157,119
2026-04-01T06:20:40Z,Payton Pritchard,Threes,2.5,draftkings,-131,100
2026-04-01T06:20:40Z,Sam Hauser,Threes,2.5,draftkings,104,-136
2026-04-01T06:20:40Z,Andrew Wiggins,Threes,1.5,draftkings,-194,146
2026-04-01T06:20:40Z,Bam Adebayo,Threes,1.5,draftkings,-167,126
2026-04-01T06:20:40Z,Jaylen Brown,Threes,1.5,draftkings,-146,111
2026-04-01T06:20:40Z,Davion Mitchell,Threes,1.5,draftkings,120,-158
2026-04-01T06:20:40Z,Baylor Scheierman,Threes,1.5,draftkings,147,-195
2026-04-01T06:20:40Z,Pelle Larsson,Threes,0.5,draftkings,-231,173
2026-04-01T06:20:40Z,Ousmane Dieng,Assists,3.5,fanduel,106,-140
2026-04-01T06:20:40Z,Kevin Durant,Assists,4.5,fanduel,-130,-102
2026-04-01T06:20:40Z,Reed Sheppard,Assists,3.5,fanduel,-140,106
2026-04-01T06:20:40Z,Amen Thompson,Assists,5.5,fanduel,128,-172
2026-04-01T06:20:40Z,Kyle Kuzma,Assists,2.5,fanduel,-128,-104
2026-04-01T06:20:40Z,Alperen Sengun,Assists,5.5,fanduel,-146,110
2026-04-01T06:20:40Z,Ryan Rollins,Assists,6.5,fanduel,116,-154
2026-04-01T06:20:40Z,Alperen Sengun,Points,19.5,fanduel,-106,-125
2026-04-01T06:20:40Z,Kevin Durant,Points,24.5,fanduel,-130,-102
2026-04-01T06:20:40Z,Amen Thompson,Points,16.5,fanduel,-118,-112
2026-04-01T06:20:40Z,Ryan Rollins,Points,18.5,fanduel,-130,-102
2026-04-01T06:20:40Z,Clint Capela,Points,3.5,fanduel,-114,-114
2026-04-01T06:20:40Z,Gary Trent Jr,Points,10.5,fanduel,102,-136
2026-04-01T06:20:40Z,Kyle Kuzma,Points,12.5,fanduel,102,-136
2026-04-01T06:20:40Z,Ousmane Dieng,Points,10.5,fanduel,-125,-106
2026-04-01T06:20:40Z,Myles Turner,Points,11.5,fanduel,-106,-125
2026-04-01T06:20:40Z,Jabari Smith Jr,Points,16.5,fanduel,102,-136
2026-04-01T06:20:40Z,Reed Sheppard,Points,14.5,fanduel,-104,-128
2026-04-01T06:20:40Z,Tari Eason,Points,9.5,fanduel,-122,-108
2026-04-01T06:20:40Z,Reed Sheppard,Points Assists,18.5,fanduel,-102,-130
2026-04-01T06:20:40Z,Ousmane Dieng,Points Assists,14.5,fanduel,-110,-120
2026-04-01T06:20:40Z,Alperen Sengun,Points Assists,25.5,fanduel,-110,-120
2026-04-01T06:20:40Z,Kevin Durant,Points Assists,29.5,fanduel,-122,-108
2026-04-01T06:20:40Z,Amen Thompson,Points Assists,21.5,fanduel,-125,-106
2026-04-01T06:20:40Z,Ryan Rollins,Points Assists,25.5,fanduel,-112,-118
2026-04-01T06:20:40Z,Kyle Kuzma,Points Assists,14.5,fanduel,-122,-108
2026-04-01T06:20:40Z,Ousmane Dieng,Points Rebounds,15.5,fanduel,-106,-125
2026-04-01T06:20:40Z,Kevin Durant,Points Rebounds,29.5,fanduel,-130,-102
2026-04-01T06:20:40Z,Jabari Smith Jr,Points Rebounds,22.5,fanduel,-130,-102
2026-04-01T06:20:40Z,Tari Eason,Points Rebounds,15.5,fanduel,-122,-108
2026-04-01T06:20:40Z,Clint Capela,Points Rebounds,7.5,fanduel,-136,102
2026-04-01T06:20:40Z,Kyle Kuzma,Points Rebounds,15.5,fanduel,-130,-102
2026-04-01T06:20:40Z,Ryan Rollins,Points Rebounds,23.5,fanduel,-112,-118
2026-04-01T06:20:40Z,Alperen Sengun,Points Rebounds,27.5,fanduel,-125,-106
2026-04-01T06:20:40Z,Myles Turner,Points Rebounds,16.5,fanduel,-102,-130
2026-04-01T06:20:40Z,Amen Thompson,Points Rebounds,24.5,fanduel,-118,-112
2026-04-01T06:20:40Z,Reed Sheppard,Points Rebounds,17.5,fanduel,-112,-118
2026-04-01T06:20:40Z,Kyle Kuzma,Points Rebounds Assists,18.5,fanduel,-125,-106
2026-04-01T06:20:40Z,Amen Thompson,Points Rebounds Assists,29.5,fanduel,-122,-108
2026-04-01T06:20:40Z,Reed Sheppard,Points Rebounds Assists,21.5,fanduel,-108,-122
2026-04-01T06:20:40Z,Ousmane Dieng,Points Rebounds Assists,18.5,fanduel,-122,-108
2026-04-01T06:20:40Z,Alperen Sengun,Points Rebounds Assists,33.5,fanduel,-125,-106
2026-04-01T06:20:40Z,Kevin Durant,Points Rebounds Assists,34.5,fanduel,-125,-106
2026-04-01T06:20:40Z,Ryan Rollins,Points Rebounds Assists,29.5,fanduel,-120,-110
2026-04-01T06:20:40Z,Amen Thompson,Rebounds,7.5,fanduel,-130,-102
2026-04-01T06:20:40Z,Ousmane Dieng,Rebounds,4.5,fanduel,114,-152
2026-04-01T06:20:40Z,Ryan Rollins,Rebounds,4.5,fanduel,112,-148
2026-04-01T06:20:40Z,Clint Capela,Rebounds,4.5,fanduel,102,-136
2026-04-01T06:20:40Z,Myles Turner,Rebounds,4.5,fanduel,-136,102
2026-04-01T06:20:40Z,Kevin Durant,Rebounds,4.5,fanduel,-158,118
2026-04-01T06:20:40Z,Kyle Kuzma,Rebounds,3.5,fanduel,-152,114
2026-04-01T06:20:40Z,Jabari Smith Jr,Rebounds,6.5,fanduel,-136,102
2026-04-01T06:20:40Z,Tari Eason,Rebounds,5.5,fanduel,-144,108
2026-04-01T06:20:40Z,Reed Sheppard,Rebounds,2.5,fanduel,-186,140
2026-04-01T06:20:40Z,Alperen Sengun,Rebounds,8.5,fanduel,100,-132
2026-04-01T06:20:40Z,Reed Sheppard,Steals,1.5,fanduel,138,-186
2026-04-01T06:20:40Z,Amen Thompson,Steals,1.5,fanduel,108,-144
2026-04-01T06:20:40Z,Ryan Rollins,Threes,2.5,fanduel,118,-158
2026-04-01T06:20:40Z,Myles Turner,Threes,1.5,fanduel,-132,100
2026-04-01T06:20:40Z,Reed Sheppard,Threes,2.5,fanduel,-154,116
2026-04-01T06:20:40Z,Kevin Durant,Threes,2.5,fanduel,124,-166
2026-04-01T06:20:40Z,Tari Eason,Threes,1.5,fanduel,118,-158
2026-04-01T06:20:40Z,Jabari Smith Jr,Threes,2.5,fanduel,140,-188
2026-04-01T06:20:40Z,Gary Trent Jr,Threes,1.5,fanduel,-194,142
2026-04-01T06:20:40Z,Ousmane Dieng,Threes,1.5,fanduel,-118,-112
2026-04-01T06:20:40Z,Jalen Brunson,Assists,6.5,draftkings,-150,113
2026-04-01T06:20:40Z,Josh Hart,Assists,4.5,draftkings,-119,-111
2026-04-01T06:20:40Z,Mikal Bridges,Assists,3.5,draftkings,-125,-106
2026-04-01T06:20:40Z,Jalen Brunson,Points,23.5,draftkings,-120,-106
2026-04-01T06:20:40Z,Karl-Anthony Towns,Points,19.5,draftkings,-119,-107
2026-04-01T06:20:40Z,G.G. Jackson,Points,15.5,draftkings,-121,-106
2026-04-01T06:20:40Z,OG Anunoby,Points,15.5,draftkings,-106,-121
2026-04-01T06:20:40Z,Mikal Bridges,Points,13.5,draftkings,-107,-119
2026-04-01T06:20:40Z,Cedric Coward,Points,13.5,draftkings,-103,-123
2026-04-01T06:20:40Z,Josh Hart,Points,13.5,draftkings,100,-127
2026-04-01T06:20:40Z,Olivier-Maxence Prosper,Points,10.5,draftkings,-127,100
2026-04-01T06:20:40Z,Jalen Brunson,Points Assists,31.5,draftkings,-105,-126
2026-04-01T06:20:40Z,Josh Hart,Points Assists,17.5,draftkings,-123,-107
2026-04-01T06:20:40Z,Mikal Bridges,Points Assists,17.5,draftkings,-102,-129
2026-04-01T06:20:40Z,Karl-Anthony Towns,Points Rebounds,32.5,draftkings,-117,-113
2026-04-01T06:20:40Z,Jalen Brunson,Points Rebounds,27.5,draftkings,-106,-124
2026-04-01T06:20:40Z,Josh Hart,Points Rebounds,21.5,draftkings,-112,-118
2026-04-01T06:20:40Z,G.G. Jackson,Points Rebounds,20.5,draftkings,-114,-115
2026-04-01T06:20:40Z,OG Anunoby,Points Rebounds,20.5,draftkings,-114,-115
2026-04-01T06:20:40Z,Cedric Coward,Points Rebounds,17.5,draftkings,-128,-103
2026-04-01T06:20:40Z,Mikal Bridges,Points Rebounds,17.5,draftkings,-102,-129
2026-04-01T06:20:40Z,Olivier-Maxence Prosper,Points Rebounds,15.5,draftkings,-105,-126
2026-04-01T06:20:40Z,Jalen Brunson,Points Rebounds Assists,34.5,draftkings,-113,-116
2026-04-01T06:20:40Z,Josh Hart,Points Rebounds Assists,26.5,draftkings,-107,-123
2026-04-01T06:20:40Z,Mikal Bridges,Points Rebounds Assists,20.5,draftkings,-123,-107
2026-04-01T06:20:40Z,Karl-Anthony Towns,Rebounds,12.5,draftkings,-122,-108
2026-04-01T06:20:40Z,Josh Hart,Rebounds,8.5,draftkings,105,-138
2026-04-01T06:20:40Z,OG Anunoby,Rebounds,5.5,draftkings,112,-147
2026-04-01T06:20:40Z,Cedric Coward,Rebounds,4.5,draftkings,-128,-103
2026-04-01T06:20:40Z,G.G. Jackson,Rebounds,4.5,draftkings,-119,-111
2026-04-01T06:20:40Z,Olivier-Maxence Prosper,Rebounds,4.5,draftkings,119,-157
2026-04-01T06:20:40Z,Mikal Bridges,Rebounds,3.5,draftkings,-111,-118
2026-04-01T06:20:40Z,Jalen Brunson,Rebounds,3.5,draftkings,118,-155
2026-04-01T06:20:40Z,OG Anunoby,Threes,2.5,draftkings,122,-162
2026-04-01T06:20:40Z,Jalen Brunson,Threes,2.5,draftkings,132,-174
2026-04-01T06:20:40Z,Mikal Bridges,Threes,1.5,draftkings,-150,113
2026-04-01T06:20:40Z,G.G. Jackson,Threes,1.5,draftkings,-107,-123
2026-04-01T06:20:40Z,Josh Hart,Threes,1.5,draftkings,-104,-126
2026-04-01T06:20:40Z,Olivier-Maxence Prosper,Threes,1.5,draftkings,124,-163
2026-04-01T06:20:40Z,Karl-Anthony Towns,Threes,1.5,draftkings,131,-173
2026-04-01T06:20:40Z,Cedric Coward,Threes,1.5,draftkings,134,-177
2026-04-01T06:20:40Z,Walter Clayton Jr.,Assists,4.5,fanduel,-106,-125
2026-04-01T06:20:40Z,Cam Spencer,Assists,5.5,fanduel,-102,-130
2026-04-01T06:20:40Z,Josh Hart,Assists,4.5,fanduel,-125,-106
2026-04-01T06:20:40Z,Karl-Anthony Towns,Assists,2.5,fanduel,110,-146
2026-04-01T06:20:40Z,OG Anunoby,Assists,2.5,fanduel,146,-198
2026-04-01T06:20:40Z,Mikal Bridges,Assists,3.5,fanduel,-114,-114
2026-04-01T06:20:40Z,Cedric Coward,Assists,2.5,fanduel,-102,-130
2026-04-01T06:20:40Z,Jalen Brunson,Assists,6.5,fanduel,-146,110
2026-04-01T06:20:40Z,Cam Spencer,Points,9.5,fanduel,100,-132
2026-04-01T06:20:40Z,Olivier-Maxence Prosper,Points,11.5,fanduel,-104,-128
2026-04-01T06:20:40Z,Josh Hart,Points,13.5,fanduel,-104,-128
2026-04-01T06:20:40Z,Walter Clayton Jr.,Points,8.5,fanduel,-106,-125
2026-04-01T06:20:40Z,OG Anunoby,Points,15.5,fanduel,-110,-120
2026-04-01T06:20:40Z,Cedric Coward,Points,13.5,fanduel,-104,-128
2026-04-01T06:20:40Z,Karl-Anthony Towns,Points,20.5,fanduel,-108,-122
2026-04-01T06:20:40Z,G.G. Jackson,Points,16.5,fanduel,-104,-128
2026-04-01T06:20:40Z,Jalen Brunson,Points,24.5,fanduel,-122,-110
2026-04-01T06:20:40Z,Jordan Clarkson,Points,8.5,fanduel,-130,-102
2026-04-01T06:20:40Z,Mikal Bridges,Points,13.5,fanduel,-102,-130
2026-04-01T06:20:40Z,Cedric Coward,Points Assists,15.5,fanduel,-125,-106
2026-04-01T06:20:40Z,Josh Hart,Points Assists,18.5,fanduel,100,-132
2026-04-01T06:20:40Z,Cam Spencer,Points Assists,14.5,fanduel,-122,-108
2026-04-01T06:20:40Z,Mikal Bridges,Points Assists,16.5,fanduel,-130,-102
2026-04-01T06:20:40Z,Karl-Anthony Towns,Points Assists,22.5,fanduel,-122,-108
2026-04-01T06:20:40Z,Jalen Brunson,Points Assists,31.5,fanduel,-125,-106
2026-04-01T06:20:40Z,OG Anunoby,Points Assists,17.5,fanduel,-118,-112
2026-04-01T06:20:40Z,G.G. Jackson,Points Rebounds,20.5,fanduel,-122,-108
2026-04-01T06:20:40Z,Cedric Coward,Points Rebounds,18.5,fanduel,-102,-130
2026-04-01T06:20:40Z,Josh Hart,Points Rebounds,21.5,fanduel,-106,-125
2026-04-01T06:20:40Z,Cam Spencer,Points Rebounds,11.5,fanduel,-122,-108
2026-04-01T06:20:40Z,Olivier-Maxence Prosper,Points Rebounds,15.5,fanduel,-128,-104
2026-04-01T06:20:40Z,Karl-Anthony Towns,Points Rebounds,32.5,fanduel,-125,-106
2026-04-01T06:20:40Z,Jalen Brunson,Points Rebounds,28.5,fanduel,-102,-130
2026-04-01T06:20:40Z,Mikal Bridges,Points Rebounds,16.5,fanduel,-120,-110
2026-04-01T06:20:40Z,OG Anunoby,Points Rebounds,20.5,fanduel,-125,-106
2026-04-01T06:20:40Z,Cedric Coward,Points Rebounds Assists,20.5,fanduel,-118,-112
2026-04-01T06:20:40Z,Jalen Brunson,Points Rebounds Assists,35.5,fanduel,-106,-125
2026-04-01T06:20:40Z,Josh Hart,Points Rebounds Assists,26.5,fanduel,-102,-130
2026-04-01T06:20:40Z,Cam Spencer,Points Rebounds Assists,17.5,fanduel,-114,-114
2026-04-01T06:20:40Z,OG Anunoby,Points Rebounds Assists,23.5,fanduel,-102,-130
2026-04-01T06:20:40Z,Karl-Anthony Towns,Points Rebounds Assists,35.5,fanduel,-114,-114
2026-04-01T06:20:40Z,Mikal Bridges,Points Rebounds Assists,20.5,fanduel,-112,-118
2026-04-01T06:20:40Z,Josh Hart,Rebounds,7.5,fanduel,-130,-102
2026-04-01T06:20:40Z,Cam Spencer,Rebounds,2.5,fanduel,-114,-114
2026-04-01T06:20:40Z,Olivier-Maxence Prosper,Rebounds,4.5,fanduel,-106,-125
2026-04-01T06:20:40Z,OG Anunoby,Rebounds,5.5,fanduel,110,-146
2026-04-01T06:20:40Z,Cedric Coward,Rebounds,4.5,fanduel,-136,102
2026-04-01T06:20:40Z,Jalen Brunson,Rebounds,3.5,fanduel,128,-172
2026-04-01T06:20:40Z,Mikal Bridges,Rebounds,3.5,fanduel,100,-132
2026-04-01T06:20:40Z,G.G. Jackson,Rebounds,4.5,fanduel,-110,-120
2026-04-01T06:20:40Z,Karl-Anthony Towns,Rebounds,12.5,fanduel,-118,-112
2026-04-01T06:20:40Z,OG Anunoby,Steals,1.5,fanduel,108,-144
2026-04-01T06:20:40Z,Olivier-Maxence Prosper,Threes,1.5,fanduel,126,-168
2026-04-01T06:20:40Z,OG Anunoby,Threes,2.5,fanduel,130,-174
2026-04-01T06:20:40Z,Karl-Anthony Towns,Threes,1.5,fanduel,136,-182
2026-04-01T06:20:40Z,Mikal Bridges,Threes,1.5,fanduel,-130,-102
2026-04-01T06:20:40Z,Cam Spencer,Threes,1.5,fanduel,-114,-114
2026-04-01T06:20:40Z,G.G. Jackson,Threes,1.5,fanduel,108,-144
2026-04-01T06:20:40Z,Cedric Coward,Threes,1.5,fanduel,138,-186
2026-04-01T06:20:40Z,Jalen Brunson,Threes,2.5,fanduel,138,-186
2026-04-01T06:20:40Z,Jamal Shead,Assists,6.5,fanduel,-114,-114
2026-04-01T06:20:40Z,Scottie Barnes,Assists,7.5,fanduel,-114,-114
2026-04-01T06:20:40Z,Nique Clifford,Assists,3.5,fanduel,122,-162
2026-04-01T06:20:40Z,Malik Monk,Assists,3.5,fanduel,-172,128
2026-04-01T06:20:40Z,DeMar DeRozan,Assists,4.5,fanduel,118,-158
2026-04-01T06:20:40Z,R.J. Barrett,Assists,3.5,fanduel,134,-180
2026-04-01T06:20:40Z,Devin Carter,Assists,3.5,fanduel,-172,128
